00087db0	PutBitmapAdd_I__11cGD_MinimalR7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_Minimal::PutBitmapAdd_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0008c4c0	Unlock__9cSprClick	cSprClick::Unlock()
000adce8	__vt_10cSemaphore	cSemaphore virtual table
000a04d4	__vt_9cLibMouse	cLibMouse virtual table
00055540	Paint__17sFLC_FrameByteRunR3cGDRC10cRectangle	sFLC_FrameByteRun::Paint(cGD &, const cRectangle &)
000af040	__vt_t5tNode1Z9cMemBlock	tNode<cMemBlock> virtual table
00096440	_._t9tMemBlock1ZUc	tMemBlock<unsigned char>::~tMemBlock()
00048780	Const2__10cVOListReqUlR7cBitmapR5cFontPPCc	cVOListReq::Const2(unsigned long, cBitmap &, cFont &, const char **)
0005ea80	MapAllSymbol__12cLibKeyboard	cLibKeyboard::MapAllSymbol()
000aef98	Objmem_Fill	Objmem_Fill
00098aa0	__thunk_4_Main__16cSoundCard_Linux	[thunk 4] cSoundCard_Linux::Main()
000c7210	__tit5tNode1Z25cSoundChannel_SoftwareMix	tNode<cSoundChannel_SoftwareMix> type_info node
00075490	PutAnimBitmap_I__8cGD_LFB8R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB8::PutAnimBitmap_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00078fb0	_._9cIPCO_IPX	cIPCO_IPX::~cIPCO_IPX()
0005b850	Alloc__19cHeap_CompatibilityUlPCc	cHeap_Compatibility::Alloc(unsigned long, const char *)
00084580	__ne__7cStringPCc	cString::operator!=(const char *)
00074760	Fill_I__9cGD_LFB32G6cColorRC10cRectangle	cGD_LFB32::Fill_I(cColor, const cRectangle &)
00088ab0	PutAnimBitmapAdd__3cGDR11cAnimBitmapUlRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutAnimBitmapAdd(cAnimBitmap &, unsigned long, const tPoint<long> &, const cRectangle &, cPaletteFull *)
0005c510	LFB16_PutBitmapAlfa	LFB16_PutBitmapAlfa
000c6e98	__tit5tNode1Z18cSharedData_Bitmap	tNode<cSharedData_Bitmap> type_info node
0005e0f0	LFB32_HLineAdd	LFB32_HLineAdd
00047ac0	KeyboardRequired__12cApplication	cApplication::KeyboardRequired()
0007bb40	IsEmpty__11cMemoryPipe	cMemoryPipe::IsEmpty()
000ac3fc	__vt_18cTimerSystem_Linux	cTimerSystem_Linux virtual table
0009edb4	__vt_14cFLCAnimPlayer.t9tMemBlock1ZUc	cFLCAnimPlayer virtual table (base tMemBlock<unsigned char>)
00094620	GetLogDriveString__FUsPc	GetLogDriveString(unsigned short, char *)
0004fdb0	__tf12cData_Bitmap	cData_Bitmap type_info function
000845d0	__lt__7cStringPCc	cString::operator<(const char *)
000573e0	GetDataSize__13sFLC_FrameSS2	sFLC_FrameSS2::GetDataSize()
00077960	PutBitmapLMask_I__8cGD_SFB8R7cBitmapT1RC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_SFB8::PutBitmapLMask_I(cBitmap &, cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000797e0	ProcPacket__14cIPCServer_IPXPC8cTime_US	cIPCServer_IPX::ProcPacket(const cTime_US *)
00077660	VLine__9cGD_SFB16RCt6tPoint1ZlUlG6cColor	cGD_SFB16::VLine(const tPoint<long> &, unsigned long, cColor)
00093f10	__tf11cIPCO_TCPIP	cIPCO_TCPIP type_info function
00054d70	SetBlockMode__5cFileb	cFile::SetBlockMode(bool)
0009a1c0	__vt_12cApplication	cApplication virtual table
000920d0	Print_Hex__FUl	Print_Hex(unsigned long)
00083a00	PlayLoop__13cSoundChannelR7cSample	cSoundChannel::PlayLoop(cSample &)
00097290	_._t5tNode1Z15cIPCSession_IPX	tNode<cIPCSession_IPX>::~tNode()
000553d0	__5cFilePCc	cFile::cFile(const char *)
0008ef40	GetInputBuffer__10cIntuition	cIntuition::GetInputBuffer()
0005afd0	Process__9cVOBitmapR6sInput	cVOBitmap::Process(sInput &)
000559c0	Preprocess__14cFLCAnimPlayer	cFLCAnimPlayer::Preprocess()
00080120	GetB__C6cColor	cColor::GetB() const
000a5aa0	__vt_8cGD_SFB8	cGD_SFB8 virtual table
00047790	SetRepeatMode__10cVOAButtonb	cVOAButton::SetRepeatMode(bool)
0008d600	GetQualifierState__10cIntuition	cIntuition::GetQualifierState()
000907f0	Info__5sWave	sWave::Info()
000972c0	__t5tList1Z15cIPCSession_IPX	tList<cIPCSession_IPX>::tList()
00098330	_._10cVODragBox	cVODragBox::~cVODragBox()
0004a410	_._13cAnimSkeleton	cAnimSkeleton::~cAnimSkeleton()
0004a1a0	GetAct__11cVOPulldown	cVOPulldown::GetAct()
000847b0	Cat__10cOldStringPCc	cOldString::Cat(const char *)
0005eef0	GetFirst__C6cHList	cHList::GetFirst() const
000851d0	SendMsg__12cMsgTypeNodeG3PTR	cMsgTypeNode::SendMsg(PTR)
00095860	__7cThread	cThread::cThread()
0007fd80	_Validate__8cPalette	cPalette::_Validate()
000943d0	CreateModemClient__16cIPCSystem_LinuxbPCcUl	cIPCSystem_Linux::CreateModemClient(bool, const char *, unsigned long)
00053140	_._7cEnvVar	cEnvVar::~cEnvVar()
0008fb90	SelfDest__8cVObject	cVObject::SelfDest()
000500e0	DecUsage__22cSharedData_AnimBitmap	cSharedData_AnimBitmap::DecUsage()
00092890	CheckExtension__11cDirentnamePCc	cDirentname::CheckExtension(const char *)
00089aa0	PutBitmapAMask__3cGDR7cBitmapRCt6tPoint1ZlP12cPaletteFull	cGD::PutBitmapAMask(cBitmap &, const tPoint<long> &, cPaletteFull *)
0008f240	GetMasterVO__7cScreen	cScreen::GetMasterVO()
00054d80	IsBlockMode__5cFile	cFile::IsBlockMode()
00054e40	SeekB__9cTextFilel	cTextFile::SeekB(long)
00092eb0	SetFrequency__16cSoundCard_LinuxUl	cSoundCard_Linux::SetFrequency(unsigned long)
0007bb70	Clear__11cMemoryPipe	cMemoryPipe::Clear()
00096400	__tft9tMemBlock1ZUc	tMemBlock<unsigned char> type_info function
000833f0	GetDataSLEWSR__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::GetDataSLEWSR()
000c7050	__ti6cHNode	cHNode type_info node
000879e0	SetPage__4cVVCUs	cVVC::SetPage(unsigned short)
00085620	GetFirstRecipient__12cMsgTypeNode	cMsgTypeNode::GetFirstRecipient()
000af0ac	__vt_9cFFHidden	cFFHidden virtual table
00082eb0	GetImportance__3cAO	cAO::GetImportance()
000af1ec	__vt_t9tMemBlock1Zc	tMemBlock<char> virtual table
000805f0	PlayAll__4cVCD	cVCD::PlayAll()
000573b0	GetDataSize__12sFLC_FrameLC	sFLC_FrameLC::GetDataSize()
00077460	PutPixel__9cGD_SFB16RCt6tPoint1ZlG6cColor	cGD_SFB16::PutPixel(const tPoint<long> &, cColor)
00073c80	PutAnimBitmapAdd_I__9cGD_LFB32R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB32::PutAnimBitmapAdd_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0005e920	LFB8_PutBitmap	LFB8_PutBitmap
00062010	SaveBitmap_I__9cGD_LFB15R7cBitmapRC10cRectangleRCt6tPoint1Zl	cGD_LFB15::SaveBitmap_I(cBitmap &, const cRectangle &, const tPoint<long> &)
000c71e0	__ti16cSoundCard_Dummy	cSoundCard_Dummy type_info node
00065c60	_._9cGD_LFB15	cGD_LFB15::~cGD_LFB15()
0005d400	LFB24_PutBitmap_AMask	LFB24_PutBitmap_AMask
000966d0	__thunk_36__Validate__13cAnimSkeleton	[thunk 36] cAnimSkeleton::_Validate()
000430c0	IsModified__8cConsole	cConsole::IsModified()
00050a50	Insert__8cEditRowc	cEditRow::Insert(char)
00094410	IsIPXAvailable__16cIPCSystem_Linux	cIPCSystem_Linux::IsIPXAvailable()
00056600	_._14cFLCAnimPlayer	cFLCAnimPlayer::~cFLCAnimPlayer()
00090420	SetLeft__7cVolumes	cVolume::SetLeft(short)
00080770	Random__Fll	Random(long, long)
0009d54c	__vt_7cEnvVar	cEnvVar virtual table
0004c660	GetBMType__Q210sBMPHeader14sBMPInfoHeader	sBMPHeader::sBMPInfoHeader::GetBMType()
00092080	_GLOBAL_.I.__ls__C10Log_StdoutPCc	Log_Stdout::_GLOBAL_.I.__ls(const char *) const
000558d0	ChangePalette__18sFLC_FrameColor256R8cPalette	sFLC_FrameColor256::ChangePalette(cPalette &)
000c6e1c	__tit5tNode1Z7cDirent	tNode<cDirent> type_info node
000825e0	__6cMixer	cMixer::cMixer()
000af028	__vt_t9tMemBlock1ZUc.10cMemBlock_	tMemBlock<unsigned char> virtual table (base cMemBlock_)
00080580	Play__4cVCDUlUl	cVCD::Play(unsigned long, unsigned long)
00057580	IsPrefix__13sFLC_SubChunk	sFLC_SubChunk::IsPrefix()
00088c60	PutAnimBitmapAlfa__3cGDR11cAnimBitmapUlRCt6tPoint1ZlP12cPaletteFull	cGD::PutAnimBitmapAlfa(cAnimBitmap &, unsigned long, const tPoint<long> &, cPaletteFull *)
00065a90	HLineAlfa__9cGD_LFB15RCt6tPoint1ZlUlG6cColor	cGD_LFB15::HLineAlfa(const tPoint<long> &, unsigned long, cColor)
00098a70	__t5tList1Z7cVTimer	tList<cVTimer>::tList()
00096f60	__t5tList1Z7cDirent	tList<cDirent>::tList()
0004a990	__7cBitmapP7cBitmap	cBitmap::cBitmap(cBitmap *)
000aefe9	NoTimerInterruptPaintFlag	NoTimerInterruptPaintFlag
000c6c14	RunInBackground	RunInBackground
000aee77	_12cApplication.Network	_12cApplication.Network
000430f0	GetShell__8cConsole	cConsole::GetShell()
0008d830	ActivateScreen__10cIntuitionP7cScreen	cIntuition::ActivateScreen(cScreen *)
00090a00	__md__6DOUBLET0	DOUBLE::operator%(DOUBLE)
0005f150	GetNext__C6cHNode	cHNode::GetNext() const
00082f80	__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::cSoundChannel_SoftwareMix()
00087a60	GetBuffer1GD__4cVVC	cVVC::GetBuffer1GD()
000984d0	__thunk_12__._25cSoundChannel_SoftwareMix	[thunk 12] cSoundChannel_SoftwareMix::~cSoundChannel_SoftwareMix()
00079f10	StillAlive__15cIPCSession_IPX	cIPCSession_IPX::StillAlive()
00043c40	ShiftLeft__11cLineEditor	cLineEditor::ShiftLeft()
00070890	PutBitmapAlfa_I__9cGD_LFB32R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB32::PutBitmapAlfa_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
000c7188	__ti10cVOSliderV	cVOSliderV type_info node
00097580	IsValid__t6cArray1ZPci	cArray<char *>::IsValid(int)
00057440	GetDataSize__22sFLC_FrameUncompressed	sFLC_FrameUncompressed::GetDataSize()
00053070	__tf9cEnvClass	cEnvClass type_info function
0007f930	__opPUc__8cConvert	cConvert::operator unsigned char *()
00079610	IsDataAvailable__14cIPCServer_IPXPC8cTime_US	cIPCServer_IPX::IsDataAvailable(const cTime_US *)
00074c40	Refresh__9cGD_LFB32RC10cRectangle	cGD_LFB32::Refresh(const cRectangle &)
00080240	Red__6cColorUl	cColor::Red(unsigned long)
0008bbb0	__14cSprABitmapAddR11cAnimBitmapT1	cSprABitmapAdd::cSprABitmapAdd(cAnimBitmap &, cAnimBitmap &)
0006bac0	IsAsyncRefreshCapable__9cGD_LFB16	cGD_LFB16::IsAsyncRefreshCapable()
0005be30	LFB15_VLineAlfa	LFB15_VLineAlfa
00050640	__12cData_SamplePCc	cData_Sample::cData_Sample(const char *)
000522b0	ChkCh__10cVOEditRowc	cVOEditRow::ChkCh(char)
00075f10	PutBitmapAdd_I__8cGD_LFB8R7cBitmapRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB8::PutBitmapAdd_I(cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00090340	__6sInput	sInput::sInput()
000513b0	SetCursorPos__10cVOEditRowRCt6tPoint1Zl	cVOEditRow::SetCursorPos(const tPoint<long> &)
00097280	__thunk_12_Open__15cIPCSession_IPX	[thunk 12] cIPCSession_IPX::Open()
0008ad30	PutBitmap__3cGDR7cBitmapRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutBitmap(cBitmap &, const tPoint<long> &, const cRectangle &, cPaletteFull *)
00097380	Grab__9cKeyboard	cKeyboard::Grab()
00043400	Setup__10cVOConsoleP10cIntuitionRC10cRectangleR10cData_Fontb	cVOConsole::Setup(cIntuition *, const cRectangle &, cData_Font &, bool)
00092fe0	IsStereo__16cSoundCard_Linux	cSoundCard_Linux::IsStereo()
0007fb20	SetSelfLock__8cPalette	cPalette::SetSelfLock()
0004b580	GetNumberOfFrames__11cAnimBitmap	cAnimBitmap::GetNumberOfFrames()
00079b00	_._15cIPCSession_IPX	cIPCSession_IPX::~cIPCSession_IPX()
0005ba60	__tf19cHeap_Compatibility	cHeap_Compatibility type_info function
00084c80	Copy__FPCcPcUl	Copy(const char *, char *, unsigned long)
00079970	Listen__14cIPCServer_IPX	cIPCServer_IPX::Listen()
0005f470	IsLinked__C5cNode	cNode::IsLinked() const
0008a7a0	PutBitmapLMask__3cGDR7cBitmapT1RCt6tPoint1ZlP12cPaletteFull	cGD::PutBitmapLMask(cBitmap &, cBitmap &, const tPoint<long> &, cPaletteFull *)
000852c0	AddReceiver__10cMsgCenterP12cMsgReceiverUlPcUsb	cMsgCenter::AddReceiver(cMsgReceiver *, unsigned long, char *, unsigned short, bool)
00090b10	Cos__6DOUBLE	DOUBLE::Cos()
0008f6b0	GetNotify__9cMasterVO	cMasterVO::GetNotify()
0009bd54	__vt_16cData_AnimBitmap	cData_AnimBitmap virtual table
0004b730	GetType__11cAnimBitmap	cAnimBitmap::GetType()
00080910	GetLength__7cSample	cSample::GetLength()
0008d370	__10cIntuition	cIntuition::cIntuition()
0007f5a0	__vc__10cPalette16Ul	cPalette16::operator[](unsigned long)
000c7264	__tit5tNode1Z12cMsgTypeNode	tNode<cMsgTypeNode> type_info node
00053460	SetEmpty__8cVOFiler	cVOFiler::SetEmpty()
0005fc50	SFB16_PutBitmap_AMask	SFB16_PutBitmap_AMask
0007a040	__tf9cIPCO_IPX	cIPCO_IPX type_info function
0007ab50	PushKey__9cKeyboard8eKeyCodeb	cKeyboard::PushKey(eKeyCode, bool)
00080200	Blue__6cColorUl	cColor::Blue(unsigned long)
0005ea50	LFB8_VLine	LFB8_VLine
000aee73	_12cApplication.Pointer	_12cApplication.Pointer
00092fc0	GetSoundFormat__16cSoundCard_Linux	cSoundCard_Linux::GetSoundFormat()
000964f0	__tft5tNode1Z9cMemBlock	tNode<cMemBlock> type_info function
00093db0	_._17cIPCBrowser_TCPIP	cIPCBrowser_TCPIP::~cIPCBrowser_TCPIP()
00090b80	Exp__6DOUBLE	DOUBLE::Exp()
000838c0	ExitLoop__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::ExitLoop()
00055bb0	PlayFrame__14cFLCAnimPlayerR3cGDRC10cRectangle	cFLCAnimPlayer::PlayFrame(cGD &, const cRectangle &)
0008b0c0	__13cVModeRequestG10cDimension7eBMType	cVModeRequest::cVModeRequest(cDimension, eBMType)
0005dde0	LFB32_PutBitmap24Alfa	LFB32_PutBitmap24Alfa
000c6e28	__ti7cDirent	cDirent type_info node
00092380	SetTimer__11cLinuxTimerUl	cLinuxTimer::SetTimer(unsigned long)
0005f4b0	AddNext__5cNodeP5cNode	cNode::AddNext(cNode *)
0007a0d0	Read__17cIPCOStream2Block	cIPCOStream2Block::Read()
0005fcf0	SFB8_PutBitmap_AMask	SFB8_PutBitmap_AMask
000aefa4	VCD	VCD
00087b90	HLineAlfa__11cGD_MinimalRCt6tPoint1ZlUlG6cColor	cGD_Minimal::HLineAlfa(const tPoint<long> &, unsigned long, cColor)
0007f5d0	__10cPalette16R8cPalette	cPalette16::cPalette16(cPalette &)
00084b30	__eq__C10cOldStringPCc	cOldString::__eq(const char *) const
00078c70	_._10cIPCSystem	cIPCSystem::~cIPCSystem()
00090da0	Tanh__6DOUBLE	DOUBLE::Tanh()
000c6e74	__ti22cSharedData_AnimBitmap	cSharedData_AnimBitmap type_info node
00081370	_._20cSoundRecorderBuffer	cSoundRecorderBuffer::~cSoundRecorderBuffer()
00083590	GetDataUBML__25cSoundChannel_SoftwareMix	cSoundChannel_SoftwareMix::GetDataUBML()
00087d30	PutAnimBitmapAdd_I__11cGD_MinimalR11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_Minimal::PutAnimBitmapAdd_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
00084690	__gt__7cStringPCc	cString::operator>(const char *)
00082f50	__3cAOP7cSampleG7cVolumes	cAO::cAO(cSample *, cVolume, short)
00092640	__apl__11cDirentnamePCc	cDirentname::operator+=(const char *)
00056f80	GetFrames__11sFLC_Header	sFLC_Header::GetFrames()
000c70d0	__ti5cIPCO	cIPCO type_info node
0005f540	__5cNodeRC5cNode	cNode::cNode(const cNode &)
00077670	HLine__9cGD_SFB16RCt6tPoint1ZlUlG6cColor	cGD_SFB16::HLine(const tPoint<long> &, unsigned long, cColor)
00078aa0	Write__5cIPCOPCvUl	cIPCO::Write(const void *, unsigned long)
00057320	GetDataSize__15sFLC_FrameSound	sFLC_FrameSound::GetDataSize()
00096a60	__t5tList1Z18cSharedData_Bitmap	tList<cSharedData_Bitmap>::tList()
0004ab90	__7cBitmapRC7cBitmap	cBitmap::cBitmap(const cBitmap &)
000806a0	__tf4cVCD	cVCD type_info function
00082f20	_._3cAO	cAO::~cAO()
000787f0	HLineSub__8cGD_SFB8RCt6tPoint1ZlUlG6cColor	cGD_SFB8::HLineSub(const tPoint<long> &, unsigned long, cColor)
00095dd0	Read__5cPipePvUl	cPipe::Read(void *, unsigned long)
000c7100	__ti15cIPCBrowser_IPX	cIPCBrowser_IPX type_info node
000ac2a4	__vt_8Log_File	Log_File virtual table
0007cfa0	ReBuild__12cVOMultiLine	cVOMultiLine::ReBuild()
000c7148	__ti9cMemBlock	cMemBlock type_info node
0007f330	_._12cPaletteFull	cPaletteFull::~cPaletteFull()
00054d90	ReadChar__9cTextFileRc	cTextFile::ReadChar(char &)
00052f50	GetName__9cEnvClass	cEnvClass::GetName()
00047b40	__10cVOListReqRC10cRectangleR7cBitmapR5cFontPCce	cVOListReq::cVOListReq(const cRectangle &, cBitmap &, cFont &, const char *, ...)
00043180	ProcessCommand__6cShelliPPc	cShell::ProcessCommand(int, char **)
0007b550	Free__13cSystemMemoryR9cMemBlock	cSystemMemory::Free(cMemBlock &)
000ac298	__vt_12Log_SafeFile	Log_SafeFile virtual table
0008e820	SwapBuffers__Fv	SwapBuffers()
0008fd50	SetOutput__8cVObjectP8cVObject	cVObject::SetOutput(cVObject *)
00077590	HLineSub__9cGD_SFB16RCt6tPoint1ZlUlG6cColor	cGD_SFB16::HLineSub(const tPoint<long> &, unsigned long, cColor)
0008b120	SetBMType__6cVMode7eBMType	cVMode::SetBMType(eBMType)
0005dbd0	LFB24_PutBitmap8C1_AMask	LFB24_PutBitmap8C1_AMask
00097320	_._11cIPCBrowser	cIPCBrowser::~cIPCBrowser()
0004de90	MakeAnimBitmap3__5sSPR1R11cAnimBitmapUl	sSPR1::MakeAnimBitmap3(cAnimBitmap &, unsigned long)
00097ca0	__tf10cVOSliderV	cVOSliderV type_info function
000903a0	Get__C7cVolume	cVolume::Get() const
00091f80	__9cCD_LinuxPCc	cCD_Linux::cCD_Linux(const char *)
0005fcb0	SFB8_PutBitmap	SFB8_PutBitmap
0005af60	_._10cVOTextBox	cVOTextBox::~cVOTextBox()
0007f000	GetPalette15__12cPaletteFull	cPaletteFull::GetPalette15()
00048eb0	Process__10cVOListReqR6sInput	cVOListReq::Process(sInput &)
0007b960	Lock__10cMemBlock_	cMemBlock_::Lock()
00087c70	PutPixel__11cGD_MinimalRCt6tPoint1ZlG6cColor	cGD_Minimal::PutPixel(const tPoint<long> &, cColor)
0004dc90	MakeAnimBitmap__5sSPR1R11cAnimBitmapUl	sSPR1::MakeAnimBitmap(cAnimBitmap &, unsigned long)
000c6d64	__ti12cPaletteFull	cPaletteFull type_info node
0007b8b0	SetMBName__10cMemBlock_PCc	cMemBlock_::SetMBName(const char *)
0007c020	GetNextEvent__6cMouse	cMouse::GetNextEvent()
0007f550	__10cPalette32	cPalette32::cPalette32()
00087bb0	VLineSub__11cGD_MinimalRCt6tPoint1ZlUlG6cColor	cGD_Minimal::VLineSub(const tPoint<long> &, unsigned long, cColor)
00053310	Seek__24cCompatibilityFileSysteml15eFileSeekWhence	cCompatibilityFileSystem::Seek(long, eFileSeekWhence)
00078750	PutAnimBitmapAdd_I__8cGD_SFB8R11cAnimBitmapUlRC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_SFB8::PutAnimBitmapAdd_I(cAnimBitmap &, unsigned long, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0008af70	__tf3cGD	cGD type_info function
0008d6b0	RefreshPointerPos__10cIntuitionGt6tPoint1Zl	cIntuition::RefreshPointerPos(tPoint<long>)
000c6f4c	__ti10cDirectory	cDirectory type_info node
0005af20	__tf10cVOTextBox	cVOTextBox type_info function
000c7378	__ti20cSoundRecorderThread	cSoundRecorderThread type_info node
0007c7a0	__12cVOMultiLineRC10cRectangleR10cData_FontR12cData_BitmapUsP8cVObject	cVOMultiLine::cVOMultiLine(const cRectangle &, cData_Font &, cData_Bitmap &, unsigned short, cVObject *)
000c6740	VModeInfo	VModeInfo
000c6df8	__ti7cStream	cStream type_info node
0009aa20	__vt_11cVOPulldown	cVOPulldown virtual table
00097990	SetMinMax__10cVOSliderVll	cVOSliderV::SetMinMax(long, long)
00049fa0	Notify__11cVOPulldownRC10sVOMessage	cVOPulldown::Notify(const sVOMessage &)
000c731c	__ti9cCD_Linux	cCD_Linux type_info node
0008f460	__7cScreenG10cDimension7eBMTypePFR7cScreen_vT3	cScreen::cScreen(cDimension, eBMType, void (*)(cScreen &) *, void (*)(cScreen &) *)
00056fb0	IsValid__11sFLC_Header	sFLC_Header::IsValid()
0008d2d0	EndRefresh__7cScreen	cScreen::EndRefresh()
000a0040	__vt_9cVOMsgBox	cVOMsgBox virtual table
000908c0	Info__Q25sWave5sData	sWave::sData::Info()
0005f4d0	GetPrev__C5cNode	cNode::GetPrev() const
0006f3e0	FillAdd__9cGD_LFB24G6cColorRC10cRectangle	cGD_LFB24::FillAdd(cColor, const cRectangle &)
00096030	CreatePipe__5cPipeRA1_P5cPipe	cPipe::CreatePipe(cPipe * [1] &)
0007a1b0	IsUsed__17cIPCOStream2Block	cIPCOStream2Block::IsUsed()
0007b430	Alloc__9cMemBlockUl	cMemBlock::Alloc(unsigned long)
00052c40	FindVariable__9cEnvClassPCc	cEnvClass::FindVariable(const char *)
000501b0	_._22cSharedData_AnimBitmap	cSharedData_AnimBitmap::~cSharedData_AnimBitmap()
0008d9f0	ProcessInputs__10cIntuition	cIntuition::ProcessInputs()
0005e070	LFB32_HLine	LFB32_HLine
000573c0	GetDataAddr__12sFLC_FrameLC	sFLC_FrameLC::GetDataAddr()
00044f40	GetLength__11cLineEditor	cLineEditor::GetLength()
000987f0	__tf7cSprite	cSprite type_info function
00096620	__tft9tMemBlock1Z6cColor	tMemBlock<cColor> type_info function
0006f800	Refresh__9cGD_LFB24RC10cRectangle	cGD_LFB24::Refresh(const cRectangle &)
00091fa0	__tf9cCD_Linux	cCD_Linux type_info function
00052ee0	_._10cEnvSystem	cEnvSystem::~cEnvSystem()
0009c634	__vt_12cData_Sample	cData_Sample virtual table
00082a60	SetVolume__19cSoundServerChannelRC7cVolume	cSoundServerChannel::SetVolume(const cVolume &)
00088e30	PutAnimBitmapAlfa__3cGDR11cAnimBitmapUlRCt6tPoint1ZlRC10cRectangleP12cPaletteFull	cGD::PutAnimBitmapAlfa(cAnimBitmap &, unsigned long, const tPoint<long> &, const cRectangle &, cPaletteFull *)
00054030	Process__8cVOFilerR6sInput	cVOFiler::Process(sInput &)
0005c870	LFB16_VLineSub	LFB16_VLineSub
0006b660	FillAlfa__9cGD_LFB16G6cColorRC10cRectangle	cGD_LFB16::FillAlfa(cColor, const cRectangle &)
000c7030	__ti11cLibPointer	cLibPointer type_info node
000552c0	Rename__5cFilePCc	cFile::Rename(const char *)
000c6fbc	__ti10cVOTextBox	cVOTextBox type_info node
000c542c	__bss_start	__bss_start
0007b740	__tf9cMemBlock	cMemBlock type_info function
000a73c6	SF_SignedWord_BE	SF_SignedWord_BE
0008b140	__6cVModeG10cDimension7eBMType	cVMode::cVMode(cDimension, eBMType)
000813c0	Reset__20cSoundRecorderBuffer	cSoundRecorderBuffer::Reset()
0005e970	LFB8_PutBitmap_AMask	LFB8_PutBitmap_AMask
000503f0	_GLOBAL_.D.Create__18cSharedData_BitmapPCc	cSharedData_Bitmap::_GLOBAL_.D.Create(const char *)
000c5c20	Palette15	Palette15
000826c0	GetSoundFormat__16cSoundCard_Dummy	cSoundCard_Dummy::GetSoundFormat()
00085c90	SetBuffers__4cVVC	cVVC::SetBuffers()
0007f9f0	GetAmount__8cPalette	cPalette::GetAmount()
0008c4e0	Lock__9cSprClick	cSprClick::Lock()
000a7374	__vt_7cSample	cSample virtual table
000c740c	__ti8cThread_	cThread_ type_info node
00094340	GetEventDescriptor__16cIPXSocket_Linux	cIPXSocket_Linux::GetEventDescriptor()
0008ba50	MoveTo__7cSpriteRCt6tPoint1Zl	cSprite::MoveTo(const tPoint<long> &)
0004a170	SetHelpText__11cVOPulldownPCc	cVOPulldown::SetHelpText(const char *)
00098be0	__tf6cTask_	cTask_ type_info function
0005fae0	GetDBName__15cLocaleDataBase	cLocaleDataBase::GetDBName()
000aee78	_12cApplication.Intuition	_12cApplication.Intuition
0005abf0	Paint__10cVOTextBoxR3cGDRCt6tPoint1ZlRC10cRectangle	cVOTextBox::Paint(cGD &, const tPoint<long> &, const cRectangle &)
000ace80	__vt_11cFileSystem	cFileSystem virtual table
00078e10	Print__16cIPXPacketHeader	cIPXPacketHeader::Print()
0008b130	GetBMType__C6cVMode	cVMode::GetBMType() const
00098c10	__tf8cProcess	cProcess type_info function
000951e0	main	main
0005fc10	SFB16_PutBitmap	SFB16_PutBitmap
000953c0	Set__8cDayTimell	cDayTime::Set(long, long)
00045f70	_._10cVOAButton	cVOAButton::~cVOAButton()
00060570	PutBitmapLMask_I__9cGD_LFB15R7cBitmapT1RC10cRectangleRCt6tPoint1ZlP12cPaletteFull	cGD_LFB15::PutBitmapLMask_I(cBitmap &, cBitmap &, const cRectangle &, const tPoint<long> &, cPaletteFull *)
0007b170	FlushAllUnlocked__13cSystemMemory	cSystemMemory::FlushAllUnlocked()
0007bf70	EVENT_Buttons__6cMouseUc	cMouse::EVENT_Buttons(unsigned char)
00055350	InitFileSystem__5cFile	cFile::InitFileSystem()
0007da20	RemoveItem__12cVOMultiLineUs	cVOMultiLine::RemoveItem(unsigned short)
000523e0	GetPoiFontOffset__10cVOEditRow	cVOEditRow::GetPoiFontOffset()
0009bd84	__vt_13cData_Palette	cData_Palette virtual table
00099860	__vt_10cConsoleVO	cConsoleVO virtual table
0008fc70	MoveTo__8cVObjectGt6tPoint1Zlb	cVObject::MoveTo(tPoint<long>, bool)
00095cc0	Unlock__10cSemaphore	cSemaphore::Unlock()
000c70bc	__ti8cGD_SFB8	cGD_SFB8 type_info node
0008ef60	AddRequester__10cIntuitionP8cVObjectb	cIntuition::AddRequester(cVObject *, bool)
